id,restaurant_id,day_start,time_start,day_stop,time_stop,type,enabled
2010,1669,5,15:00:00,5,22:00:00,t,n
2011,1669,6,15:00:00,6,22:00:00,t,n
2012,1669,7,15:00:00,7,22:00:00,t,n
2013,1669,1,10:00:00,1,22:00:00,t,n
2014,1669,2,15:00:00,2,22:00:00,t,n
2015,1669,3,15:00:00,3,22:00:00,t,n
2016,1669,4,15:00:00,4,22:00:00,t,n
2017,1669,5,15:00:00,5,22:00:00,t,n
2018,1669,6,15:00:00,6,22:00:00,t,n
2019,1669,7,15:00:00,7,22:00:00,t,n
2020,1669,1,15:00:00,1,22:00:00,t,n
2021,1669,2,15:00:00,2,22:00:00,t,n
2022,1669,3,15:00:00,3,22:00:00,t,n
2023,1669,4,15:00:00,4,22:00:00,t,n
2024,1669,5,15:00:00,5,22:00:00,t,n
2025,1669,6,15:00:00,6,22:00:00,t,n
2026,1669,7,15:00:00,7,22:00:00,t,n
2027,1671,1,11:00:00,2,00:00:00,t,n
2028,1671,2,11:00:00,3,00:00:00,t,n
2029,1671,3,11:00:00,4,00:00:00,t,n
2030,1671,4,11:00:00,5,00:00:00,t,n
2031,1671,5,11:00:00,6,00:00:00,t,n
2032,1671,6,11:00:00,7,00:00:00,t,n
2033,1671,7,11:00:00,1,00:00:00,t,n
2034,1671,1,11:00:00,2,00:00:00,d,n
2035,1671,2,11:00:00,3,00:00:00,d,n
2036,1671,3,11:00:00,4,00:00:00,d,n
2037,1671,4,11:00:00,5,00:00:00,d,n
2038,1671,5,11:00:00,6,00:00:00,d,n
2039,1671,6,11:00:00,7,00:00:00,d,n
2040,1671,7,11:00:00,1,00:00:00,d,n
2041,1670,1,10:00:00,1,22:00:00,t,n
2042,1670,2,10:00:00,2,22:00:00,t,n
2043,1670,3,10:00:00,3,22:00:00,t,n
2044,1670,4,10:00:00,4,22:00:00,t,n
2045,1670,5,10:00:00,6,00:00:00,t,n
2046,1670,6,10:00:00,7,00:00:00,t,n
2047,1670,7,15:00:00,7,22:00:00,t,n
2048,1670,1,10:00:00,1,22:00:00,d,y
2049,1670,2,10:00:00,2,22:00:00,d,y
2050,1670,3,10:00:00,3,22:00:00,d,y
2051,1670,4,10:00:00,4,22:00:00,d,y
2052,1670,5,10:00:00,6,00:00:00,d,y
2053,1670,6,10:00:00,7,00:00:00,d,y
2054,1670,7,15:00:00,7,22:00:00,d,y
2055,1671,1,11:00:00,2,00:00:00,t,y
2056,1671,2,11:00:00,3,00:00:00,t,y
2057,1671,3,11:00:00,4,00:00:00,t,y
2058,1671,4,11:00:00,5,00:00:00,t,y
2059,1671,5,11:00:00,6,02:00:00,t,y
2060,1671,6,11:00:00,7,02:00:00,t,y
2061,1671,7,11:00:00,1,00:00:00,t,y
2062,1671,1,11:00:00,2,00:00:00,d,y
2063,1671,2,11:00:00,3,00:00:00,d,y
2064,1671,3,11:00:00,4,00:00:00,d,y
2065,1671,4,11:00:00,5,00:00:00,d,y
2066,1671,5,11:00:00,6,02:00:00,d,y
2067,1671,6,11:00:00,7,02:00:00,d,y
2068,1671,7,11:00:00,1,00:00:00,d,y
2069,1669,1,23:00:00,2,22:00:00,t,n
2070,1669,2,15:00:00,2,22:00:00,t,n
2071,1669,3,15:00:00,3,22:00:00,t,n
2072,1669,4,15:00:00,4,22:00:00,t,n
2073,1669,5,15:00:00,5,22:00:00,t,n
2074,1669,6,15:00:00,6,22:00:00,t,n
2075,1669,7,15:00:00,7,22:00:00,t,n
2076,1669,1,11:00:00,1,22:00:00,t,n
2077,1669,2,15:00:00,2,22:00:00,t,n
2078,1669,3,15:00:00,3,22:00:00,t,n
2079,1669,4,15:00:00,4,22:00:00,t,n
2080,1669,5,15:00:00,5,22:00:00,t,n
2081,1669,6,15:00:00,6,22:00:00,t,n
2082,1669,7,15:00:00,7,22:00:00,t,n
2083,1669,1,15:00:00,1,22:00:00,t,y
2084,1669,2,15:00:00,2,22:00:00,t,y
2085,1669,3,15:00:00,3,22:00:00,t,y
2086,1669,4,15:00:00,4,22:00:00,t,y
2087,1669,5,15:00:00,5,22:00:00,t,y
2088,1669,6,15:00:00,6,22:00:00,t,y
2089,1669,7,15:00:00,7,22:00:00,t,y
2090,1673,1,15:00:00,1,21:00:00,t,n
2091,1673,2,15:00:00,2,21:00:00,t,n
2092,1673,3,15:00:00,3,21:00:00,t,n
2093,1673,4,15:00:00,4,23:00:00,t,n
2094,1673,5,15:00:00,5,23:00:00,t,n
2095,1673,6,15:00:00,6,23:00:00,t,n
2096,1673,7,15:00:00,7,21:00:00,t,n
2097,1673,1,15:00:00,1,21:00:00,d,n
2098,1673,2,15:00:00,2,21:00:00,d,n
2099,1673,3,15:00:00,3,21:00:00,d,n
2100,1673,4,15:00:00,4,23:00:00,d,n
2101,1673,5,15:00:00,5,23:00:00,d,n
2102,1673,6,15:00:00,6,23:00:00,d,n
2103,1673,7,15:00:00,7,21:00:00,d,n
2104,1673,1,11:00:00,1,21:00:00,t,n
2105,1673,2,15:00:00,2,21:00:00,t,n
2106,1673,3,15:00:00,3,21:00:00,t,n
2107,1673,4,15:00:00,4,23:00:00,t,n
2108,1673,5,15:00:00,5,23:00:00,t,n
2109,1673,6,15:00:00,6,23:00:00,t,n
2110,1673,7,15:00:00,7,21:00:00,t,n
2111,1673,1,15:00:00,1,21:00:00,t,y
2112,1673,2,15:00:00,2,21:00:00,t,y
2113,1673,3,15:00:00,3,21:00:00,t,y
2114,1673,4,15:00:00,4,23:00:00,t,y
2115,1673,5,15:00:00,5,23:00:00,t,y
2116,1673,6,15:00:00,6,23:00:00,t,y
2117,1673,7,15:00:00,7,21:00:00,t,y
2118,1673,1,16:00:00,1,21:00:00,d,y
2119,1673,2,16:00:00,2,21:00:00,d,y
2120,1673,3,16:00:00,3,21:00:00,d,y
2121,1673,4,16:00:00,4,23:00:00,d,y
2122,1673,5,16:00:00,5,23:00:00,d,y
2123,1673,6,16:00:00,6,23:00:00,d,y
2124,1673,7,16:00:00,7,21:00:00,d,y
2125,1642,2,16:00:00,2,21:00:00,t,y
2126,1642,3,16:00:00,3,21:00:00,t,y
2127,1642,4,16:00:00,4,21:00:00,t,y
2128,1642,5,16:00:00,5,21:00:00,t,y
2129,1642,6,16:00:00,6,21:00:00,t,y
2130,1642,7,16:00:00,7,21:00:00,t,y
2131,1642,2,16:00:00,2,21:00:00,d,y
2132,1642,3,16:00:00,3,21:00:00,d,y
2133,1642,4,16:00:00,4,21:00:00,d,y
2134,1642,5,16:00:00,5,21:00:00,d,y
2135,1642,6,16:00:00,6,21:00:00,d,y
2136,1642,7,16:00:00,7,21:00:00,d,y
2137,1639,1,11:00:00,1,21:00:00,t,y
2138,1639,2,11:00:00,2,21:00:00,t,y
2139,1639,3,11:00:00,3,21:00:00,t,y
2140,1639,4,11:00:00,4,22:00:00,t,y
2141,1639,5,11:00:00,5,23:00:00,t,y
2142,1639,6,11:00:00,6,23:00:00,t,y
2143,1639,7,15:00:00,7,21:00:00,t,y
2144,1639,1,11:00:00,1,21:00:00,d,y
2145,1639,2,11:00:00,2,21:00:00,d,y
2146,1639,3,11:00:00,3,21:00:00,d,y
2147,1639,4,11:00:00,4,22:00:00,d,y
2148,1639,5,11:00:00,5,23:00:00,d,y
2149,1639,6,11:00:00,6,23:00:00,d,y
2150,1639,7,15:00:00,7,21:00:00,d,y
2151,1666,1,15:00:00,1,21:00:00,t,y
2152,1666,2,15:00:00,2,21:00:00,t,y
2153,1666,3,15:00:00,3,21:00:00,t,y
2154,1666,4,15:00:00,4,23:00:00,t,y
2155,1666,5,15:00:00,5,23:00:00,t,y
2156,1666,6,15:00:00,6,23:00:00,t,y
2157,1637,1,11:00:00,2,00:00:00,t,n
2158,1637,2,11:00:00,3,00:00:00,t,n
2159,1637,3,11:00:00,4,00:00:00,t,n
2160,1637,4,11:00:00,5,00:00:00,t,n
2161,1637,5,11:00:00,6,00:00:00,t,n
2162,1637,6,11:00:00,7,00:00:00,t,n
2163,1637,7,11:00:00,7,23:00:00,t,n
2164,1637,1,11:00:00,2,00:00:00,d,n
2165,1637,2,11:00:00,3,00:00:00,d,n
2166,1637,3,11:00:00,4,00:00:00,d,n
2167,1637,4,11:00:00,5,00:00:00,d,n
2168,1637,5,11:00:00,6,00:00:00,d,n
2169,1637,6,11:00:00,7,00:00:00,d,n
2170,1637,7,11:00:00,7,23:00:00,d,n
2171,1674,1,11:00:00,2,03:00:00,t,n
2172,1674,2,11:00:00,3,03:00:00,t,n
2173,1674,3,11:00:00,4,03:00:00,t,n
2174,1674,4,11:00:00,5,03:00:00,t,n
2175,1674,5,11:00:00,6,03:00:00,t,n
2176,1674,6,11:00:00,7,03:00:00,t,n
2177,1674,7,11:00:00,1,03:00:00,t,n
2178,1674,1,11:00:00,2,03:00:00,d,n
2179,1674,2,11:00:00,3,03:00:00,d,n
2180,1674,3,11:00:00,4,03:00:00,d,n
2181,1674,4,11:00:00,5,03:00:00,d,n
2182,1674,5,11:00:00,6,03:00:00,d,n
2183,1674,6,11:00:00,7,03:00:00,d,n
2184,1674,7,11:00:00,1,03:00:00,d,n
2185,1674,2,11:00:00,3,03:00:00,t,n
2186,1674,3,11:00:00,4,03:00:00,t,n
2187,1674,4,11:00:00,5,03:00:00,t,n
2188,1674,5,11:00:00,6,03:00:00,t,n
2189,1674,6,11:00:00,7,03:00:00,t,n
2190,1674,7,11:00:00,1,03:00:00,t,n
2191,1674,2,11:00:00,3,03:00:00,d,n
2192,1674,3,11:00:00,4,03:00:00,d,n
2193,1674,4,11:00:00,5,03:00:00,d,n
2194,1674,5,11:00:00,6,03:00:00,d,n
2195,1674,6,11:00:00,7,03:00:00,d,n
2196,1674,7,11:00:00,1,03:00:00,d,n
2197,1674,1,11:00:00,2,03:00:00,t,y
2198,1674,2,11:00:00,3,03:00:00,t,y
2199,1674,3,11:00:00,4,03:00:00,t,y
2200,1674,4,11:00:00,5,03:00:00,t,y
2201,1674,5,11:00:00,6,03:00:00,t,y
2202,1674,6,11:00:00,7,03:00:00,t,y
2203,1674,7,11:00:00,1,03:00:00,t,y
2204,1675,1,13:00:00,1,21:00:00,t,y
2205,1675,2,13:00:00,2,22:00:00,t,y
2206,1675,3,13:00:00,3,22:00:00,t,y
2207,1675,4,13:00:00,4,22:00:00,t,y
2208,1675,5,13:00:00,5,22:00:00,t,y
2209,1675,6,13:00:00,6,22:00:00,t,y
2210,1675,7,13:00:00,7,21:00:00,t,y
2211,1675,1,13:00:00,1,21:00:00,d,y
2212,1675,2,13:00:00,2,22:00:00,d,y
2213,1675,3,13:00:00,3,22:00:00,d,y
2214,1675,4,13:00:00,4,22:00:00,d,y
2215,1675,5,13:00:00,5,22:00:00,d,y
2216,1675,6,13:00:00,6,22:00:00,d,y
2217,1675,7,13:00:00,7,21:00:00,d,y
2218,1670,1,10:00:00,1,22:00:00,t,n
2219,1670,2,07:00:00,2,22:00:00,t,n
2220,1670,3,10:00:00,3,22:00:00,t,n
2221,1670,4,10:00:00,4,22:00:00,t,n
2222,1670,5,10:00:00,6,00:00:00,t,n
2223,1670,6,10:00:00,7,00:00:00,t,n
2224,1670,7,15:00:00,7,22:00:00,t,n
2225,1670,1,10:00:00,1,22:00:00,t,y
2226,1670,2,10:00:00,2,22:00:00,t,y
2227,1670,3,10:00:00,3,22:00:00,t,y
2228,1670,4,10:00:00,4,22:00:00,t,y
2229,1670,5,10:00:00,6,00:00:00,t,y
2230,1670,6,10:00:00,7,00:00:00,t,y
2231,1670,7,15:00:00,7,22:00:00,t,y
2232,1595,1,11:00:00,1,23:00:00,t,y
2233,1595,2,06:00:00,2,22:00:00,t,y
2234,1595,3,09:00:00,3,23:00:00,t,y
2235,1595,4,01:00:00,4,23:00:00,t,y
2236,1595,5,01:00:00,5,23:00:00,t,y
2237,1595,6,11:00:00,6,23:00:00,t,y
2238,1595,7,11:00:00,7,23:00:00,t,y
2239,1641,2,11:30:00,2,14:00:00,t,n
2240,1641,2,16:00:00,2,20:30:00,t,n
2241,1641,3,11:30:00,3,14:00:00,t,n
2242,1641,3,16:00:00,3,20:30:00,t,n
2243,1641,4,11:30:00,4,14:00:00,t,n
2244,1641,4,16:00:00,4,20:30:00,t,n
2245,1641,5,11:30:00,5,14:00:00,t,n
2246,1641,5,16:00:00,5,20:30:00,t,n
2247,1641,6,16:00:00,6,20:30:00,t,n
2248,1641,2,11:30:00,2,14:00:00,d,n
2249,1641,2,16:00:00,2,20:30:00,d,n
2250,1641,3,11:30:00,3,14:00:00,d,n
2251,1641,3,16:00:00,3,20:30:00,d,n
2252,1641,4,11:30:00,4,14:00:00,d,n
2253,1641,4,16:00:00,4,20:30:00,d,n
2254,1641,5,11:30:00,5,14:00:00,d,n
2255,1641,5,16:00:00,5,20:30:00,d,n
2256,1641,6,16:00:00,6,20:30:00,d,n
2257,1641,1,11:30:00,1,14:00:00,t,n
2258,1641,2,11:30:00,2,14:00:00,t,n
2259,1641,2,16:00:00,2,20:30:00,t,n
2260,1641,3,11:30:00,3,14:00:00,t,n
2261,1641,3,16:00:00,3,20:30:00,t,n
2262,1641,4,11:30:00,4,14:00:00,t,n
2263,1641,4,16:00:00,4,20:30:00,t,n
2264,1641,5,11:30:00,5,14:00:00,t,n
2265,1641,5,16:00:00,5,20:30:00,t,n
2266,1641,6,16:00:00,6,20:30:00,t,n
2267,1641,2,11:30:00,2,14:00:00,t,n
2268,1641,2,16:00:00,2,20:30:00,t,n
2269,1641,3,11:30:00,3,14:00:00,t,n
2270,1641,3,16:00:00,3,20:30:00,t,n
2271,1641,4,11:30:00,4,14:00:00,t,n
2272,1641,4,16:00:00,4,20:30:00,t,n
2273,1641,5,11:30:00,5,14:00:00,t,n
2274,1641,5,16:00:00,5,20:30:00,t,n
2275,1641,6,16:00:00,6,20:30:00,t,n
2276,1641,2,11:30:00,2,14:00:00,t,n
2277,1641,2,16:00:00,2,20:30:00,t,n
2278,1641,3,11:30:00,3,14:00:00,t,n
2279,1641,3,16:00:00,3,20:30:00,t,n
2280,1641,4,11:30:00,4,14:00:00,t,n
2281,1641,4,16:00:00,4,20:30:00,t,n
2282,1641,5,11:30:00,5,14:00:00,t,n
2283,1641,5,16:00:00,5,20:30:00,t,n
2284,1641,6,16:00:00,6,20:30:00,t,n
2285,1641,2,11:30:00,2,14:00:00,d,n
2286,1641,2,16:00:00,2,20:00:00,d,n
2287,1641,3,11:30:00,3,14:00:00,d,n
2288,1641,3,16:00:00,3,20:00:00,d,n
2289,1641,4,11:30:00,4,14:00:00,d,n
2290,1641,4,16:00:00,4,20:00:00,d,n
2291,1641,5,11:30:00,5,14:00:00,d,n
2292,1641,5,16:00:00,5,20:00:00,d,n
2293,1641,6,16:00:00,6,20:00:00,d,n
2294,1641,2,11:30:00,2,14:00:00,t,n
2295,1641,2,16:00:00,2,20:00:00,t,n
2296,1641,3,11:30:00,3,14:00:00,t,n
2297,1641,3,16:00:00,3,20:00:00,t,n
2298,1641,4,11:30:00,4,14:00:00,t,n
2299,1641,4,16:00:00,4,20:00:00,t,n
2300,1641,5,11:30:00,5,14:00:00,t,n
2301,1641,5,16:00:00,5,20:00:00,t,n
2302,1641,6,16:00:00,6,20:00:00,t,n
2303,1674,2,11:00:00,2,22:45:00,d,n
2304,1674,3,11:00:00,3,22:45:00,d,n
2305,1674,4,11:00:00,4,22:45:00,d,n
2306,1674,5,11:00:00,5,22:45:00,d,n
2307,1674,6,11:00:00,6,22:45:00,d,n
2308,1674,7,11:00:00,7,22:45:00,d,n
2309,1674,1,11:00:00,1,22:45:00,d,y
2310,1674,2,11:00:00,2,22:45:00,d,y
2311,1674,3,11:00:00,3,22:45:00,d,y
2312,1674,4,11:00:00,4,22:45:00,d,y
2313,1674,5,11:00:00,5,22:45:00,d,y
2314,1674,6,11:00:00,6,22:45:00,d,y
2315,1674,7,11:00:00,7,22:45:00,d,y
2316,1637,1,11:00:00,2,00:00:00,t,n
2317,1637,2,11:00:00,3,00:00:00,t,n
2318,1637,3,11:00:00,4,00:00:00,t,n
2319,1637,4,11:00:00,5,00:00:00,t,n
2320,1637,5,11:00:00,6,01:00:00,t,n
2321,1637,6,11:00:00,7,01:00:00,t,n
2322,1637,7,11:00:00,7,23:00:00,t,n
2323,1637,1,11:00:00,2,00:00:00,d,y
2324,1637,2,11:00:00,3,00:00:00,d,y
2325,1637,3,11:00:00,4,00:00:00,d,y
2326,1637,4,11:00:00,5,00:00:00,d,y
2327,1637,5,11:00:00,6,01:00:00,d,y
2328,1637,6,11:00:00,7,01:00:00,d,y
2329,1637,7,11:00:00,7,23:00:00,d,y
2330,1637,1,11:00:00,2,00:00:00,t,y
2331,1637,2,11:00:00,3,00:00:00,t,y
2332,1637,3,11:00:00,4,00:00:00,t,y
2333,1637,4,11:00:00,5,00:00:00,t,y
2334,1637,5,11:00:00,6,01:00:00,t,y
2335,1637,6,11:00:00,7,01:00:00,t,y
2336,1637,7,11:00:00,7,23:00:00,t,y
2337,1677,1,11:00:00,2,02:00:00,t,n
2338,1677,2,11:00:00,3,02:00:00,t,n
2339,1677,3,11:00:00,4,02:00:00,t,n
2340,1677,4,11:00:00,5,02:00:00,t,n
2341,1677,5,11:00:00,6,02:00:00,t,n
2342,1677,6,11:00:00,7,02:00:00,t,n
2343,1677,7,11:00:00,1,02:00:00,t,n
2344,1677,1,11:00:00,2,02:00:00,d,n
2345,1677,2,11:00:00,3,02:00:00,d,n
2346,1677,3,11:00:00,4,02:00:00,d,n
2347,1677,4,11:00:00,5,02:00:00,d,n
2348,1677,5,11:00:00,6,02:00:00,d,n
2349,1677,6,11:00:00,7,02:00:00,d,n
2350,1677,7,11:00:00,1,02:00:00,d,n
2351,1677,1,11:00:00,1,21:00:00,t,n
2352,1677,2,11:00:00,2,21:00:00,t,n
2353,1677,3,11:00:00,3,21:00:00,t,n
2354,1677,4,11:00:00,4,21:00:00,t,n
2355,1677,5,11:00:00,5,21:00:00,t,n
2356,1677,6,11:00:00,6,21:00:00,t,n
2357,1677,7,16:00:00,7,20:00:00,t,n
2358,1677,1,11:00:00,1,21:00:00,d,n
2359,1677,2,11:00:00,2,21:00:00,d,n
2360,1677,3,11:00:00,3,21:00:00,d,n
2361,1677,4,11:00:00,4,21:00:00,d,n
2362,1677,5,11:00:00,5,21:00:00,d,n
2363,1677,6,11:00:00,6,21:00:00,d,n
2364,1677,7,16:00:00,7,20:00:00,d,n
2365,1641,2,11:30:00,2,14:00:00,t,n
2366,1641,2,16:00:00,2,20:00:00,t,n
2367,1641,3,11:30:00,3,14:00:00,t,n
2368,1641,3,16:00:00,3,20:00:00,t,n
2369,1641,4,11:30:00,4,14:00:00,t,n
2370,1641,4,16:00:00,4,20:00:00,t,n
2371,1641,5,11:30:00,5,14:00:00,t,n
2372,1641,5,16:00:00,5,20:00:00,t,n
2373,1641,6,16:00:00,6,20:00:00,t,n
2374,1641,2,11:30:00,2,14:00:00,d,n
2375,1641,2,16:00:00,2,20:00:00,d,n
2376,1641,3,11:30:00,3,14:00:00,d,n
2377,1641,3,16:00:00,3,20:00:00,d,n
2378,1641,4,11:30:00,4,14:00:00,d,n
2379,1641,4,16:00:00,4,20:00:00,d,n
2380,1641,5,11:30:00,5,14:00:00,d,n
2381,1641,5,16:00:00,5,20:00:00,d,n
2382,1641,6,16:00:00,6,20:00:00,d,n
2383,1641,2,11:30:00,2,14:00:00,t,n
2384,1641,2,16:00:00,2,20:30:00,t,n
2385,1641,3,11:30:00,3,14:00:00,t,n
2386,1641,3,16:00:00,3,20:30:00,t,n
2387,1641,4,11:30:00,4,14:00:00,t,n
2388,1641,4,16:00:00,4,20:30:00,t,n
2389,1641,5,11:30:00,5,14:00:00,t,n
2390,1641,5,16:00:00,5,20:30:00,t,n
2391,1641,6,16:00:00,6,20:00:00,t,n
2392,1641,2,11:30:00,2,14:00:00,d,n
2393,1641,2,16:00:00,2,20:30:00,d,n
2394,1641,3,11:30:00,3,14:00:00,d,n
2395,1641,3,16:00:00,3,20:30:00,d,n
2396,1641,4,11:30:00,4,14:00:00,d,n
2397,1641,4,16:00:00,4,20:30:00,d,n
2398,1641,5,11:30:00,5,14:00:00,d,n
2399,1641,5,16:00:00,5,20:30:00,d,n
2400,1641,6,16:00:00,6,20:00:00,d,n
2401,1641,2,16:00:00,2,20:30:00,d,n
2402,1641,3,16:00:00,3,20:30:00,d,n
2403,1641,4,16:00:00,4,20:30:00,d,n
2404,1641,5,16:00:00,5,20:30:00,d,n
2405,1641,6,16:00:00,6,20:00:00,d,n
2406,1641,2,11:30:00,2,14:00:00,t,n
2407,1641,2,16:00:00,2,20:15:00,t,n
2408,1641,3,11:30:00,3,14:00:00,t,n
2409,1641,3,16:00:00,3,20:15:00,t,n
2410,1641,4,11:30:00,4,14:00:00,t,n
2411,1641,4,16:00:00,4,20:15:00,t,n
2412,1641,5,11:30:00,5,14:00:00,t,n
2413,1641,5,16:00:00,5,20:15:00,t,n
2414,1641,6,16:00:00,6,20:15:00,t,n
2415,1641,2,16:00:00,2,20:50:00,d,n
2416,1641,3,16:00:00,3,20:50:00,d,n
2417,1641,4,16:00:00,4,20:05:00,d,n
2418,1641,5,16:00:00,5,20:50:00,d,n
2419,1641,6,16:00:00,6,20:50:00,d,n
2420,1641,2,16:00:00,2,20:50:00,d,n
2421,1641,3,16:00:00,3,20:50:00,d,n
2422,1641,4,16:00:00,4,20:50:00,d,n
2423,1641,5,16:00:00,5,20:50:00,d,n
2424,1641,6,16:00:00,6,20:50:00,d,n
2425,1641,2,16:00:00,2,21:00:00,d,y
2426,1641,3,16:00:00,3,21:00:00,d,y
2427,1641,4,16:00:00,4,21:00:00,d,y
2428,1641,5,16:00:00,5,21:00:00,d,y
2429,1641,6,16:00:00,6,21:00:00,d,y
2430,1641,2,11:30:00,2,14:00:00,t,y
2431,1641,2,16:00:00,2,20:00:00,t,y
2432,1641,3,11:30:00,3,14:00:00,t,y
2433,1641,3,16:00:00,3,20:00:00,t,y
2434,1641,4,11:30:00,4,14:00:00,t,y
2435,1641,4,16:00:00,4,20:00:00,t,y
2436,1641,5,11:30:00,5,14:00:00,t,y
2437,1641,5,16:00:00,5,20:00:00,t,y
2438,1641,6,16:00:00,6,20:00:00,t,y
2439,1678,1,11:00:00,1,23:00:00,t,n
2440,1678,2,11:00:00,2,23:00:00,t,n
2441,1678,3,11:00:00,3,23:00:00,t,n
2442,1678,4,11:00:00,4,23:00:00,t,n
2443,1678,5,11:00:00,5,23:00:00,t,n
2444,1678,6,11:00:00,6,23:00:00,t,n
2445,1678,7,11:00:00,7,23:00:00,t,n
2446,1678,1,11:00:00,1,23:00:00,d,n
2447,1678,2,11:00:00,2,23:00:00,d,n
2448,1678,3,11:00:00,3,23:00:00,d,n
2449,1678,4,11:00:00,4,23:00:00,d,n
2450,1678,5,11:00:00,5,23:00:00,d,n
2451,1678,6,11:00:00,6,23:00:00,d,n
2452,1678,7,11:00:00,7,23:00:00,d,n
2453,1678,1,11:30:00,1,20:00:00,t,y
2454,1678,2,11:30:00,2,20:00:00,t,y
2455,1678,3,11:30:00,3,20:00:00,t,y
2456,1678,4,11:30:00,4,20:00:00,t,y
2457,1678,5,11:30:00,5,20:00:00,t,y
2458,1678,6,11:30:00,6,20:00:00,t,y
2459,1678,7,11:30:00,7,20:00:00,t,y
2460,1678,1,11:30:00,1,20:00:00,d,y
2461,1678,2,11:30:00,2,20:00:00,d,y
2462,1678,3,11:30:00,3,20:00:00,d,y
2463,1678,4,11:30:00,4,20:00:00,d,y
2464,1678,5,11:30:00,5,20:00:00,d,y
2465,1678,6,11:30:00,6,20:00:00,d,y
2466,1678,7,11:30:00,7,20:00:00,d,y
2467,1677,1,11:00:00,1,21:00:00,d,n
2468,1677,2,11:00:00,2,21:00:00,d,n
2469,1677,3,11:00:00,3,21:00:00,d,n
2470,1677,4,11:00:00,5,02:00:00,d,n
2471,1677,5,11:00:00,6,02:00:00,d,n
2472,1677,6,11:00:00,7,02:00:00,d,n
2473,1677,7,16:00:00,7,20:00:00,d,n
2474,1677,1,11:00:00,1,21:00:00,d,y
2475,1677,2,11:00:00,2,21:00:00,d,y
2476,1677,3,11:00:00,3,21:00:00,d,y
2477,1677,4,11:00:00,5,02:00:00,d,y
2478,1677,5,11:00:00,6,02:00:00,d,y
2479,1677,6,11:00:00,7,02:00:00,d,y
2480,1677,7,16:00:00,7,20:00:00,d,y
2481,1677,1,11:00:00,1,21:00:00,t,y
2482,1677,2,11:00:00,2,21:00:00,t,y
2483,1677,3,11:00:00,3,21:00:00,t,y
2484,1677,4,11:00:00,5,02:00:00,t,y
2485,1677,5,11:00:00,6,02:00:00,t,y
2486,1677,6,11:00:00,7,02:00:00,t,y
2487,1677,7,16:00:00,7,20:00:00,t,y
2488,1663,1,11:00:00,1,21:00:00,t,y
2489,1663,2,11:00:00,2,21:00:00,t,y
2490,1663,3,11:00:00,3,21:00:00,t,y
2491,1663,4,11:00:00,4,21:30:00,t,y
2492,1663,5,11:00:00,5,21:30:00,t,y
2493,1663,6,11:00:00,6,21:30:00,t,y
2494,1663,7,15:00:00,7,21:00:00,t,y
2495,1663,1,11:00:00,1,21:00:00,d,y
2496,1663,2,11:00:00,2,21:00:00,d,y
2497,1663,3,11:00:00,3,21:00:00,d,y
2498,1663,4,11:00:00,4,21:30:00,d,y
2499,1663,5,11:00:00,5,21:30:00,d,y
2500,1663,6,11:00:00,6,21:30:00,d,y
2501,1663,7,15:00:00,7,21:00:00,d,y
