"dcc21a138b08f4091c98316de02ae7d855ad28e0","192.168.0.99",1458113891,"__ci_last_regenerate|i:1458113775;user_Id|i:2;"
"047b4c8cb5e49cbd50c6b68b35136312e2b83f4e","192.168.0.99",1458114383,"__ci_last_regenerate|i:1458114133;user_Id|i:2;"
"dcb74273360f1a705ef6df247e5cae9267510da2","192.168.0.99",1458114725,"__ci_last_regenerate|i:1458114448;user_Id|i:2;"
"03ef9b013e5f78c4fb82808334dcdb71076dfb99","192.168.0.99",1458115192,"__ci_last_regenerate|i:1458114945;user_Id|i:2;"
"b494bc82ddb97971b6ac906c0845935b47aff22c","192.168.0.99",1458115508,"__ci_last_regenerate|i:1458115246;user_Id|i:2;"
"79fe6f750600711afc95f6aa1c618d64d7669388","192.168.0.99",1458115886,"__ci_last_regenerate|i:1458115618;user_Id|i:2;"
"2d8ca7ac750a111cb7208798f86d87259427d475","192.168.0.99",1458116245,"__ci_last_regenerate|i:1458115969;user_Id|i:2;"
"6592236d90ac0cf150f84db56e29e01cc99c8fbd","192.168.0.99",1458116579,"__ci_last_regenerate|i:1458116280;user_Id|i:2;"
"ea23b712139fafd3aec39c784296eb0d2c0ec5ef","192.168.0.99",1458116851,"__ci_last_regenerate|i:1458116584;user_Id|i:2;"
"ae8ebc2c9ee169f17316b446b2771aa5c78aadaf","192.168.0.99",1458117185,"__ci_last_regenerate|i:1458116892;user_Id|i:2;"
"4352bcd5b6548f7871fd45eaee45da3e96650698","192.168.0.99",1458117491,"__ci_last_regenerate|i:1458117220;user_Id|i:2;"
"115797fc4089d13bde936e6cc7fe93722aa0986b","79.117.255.139",1458117244,"__ci_last_regenerate|i:1458117244;user_Id|i:2;"
"2c6be58d8e9c40bf54837dbc58ab60aec054d25c","192.168.0.99",1458117796,"__ci_last_regenerate|i:1458117573;user_Id|i:2;"
"19bb3786966aba5216128b0616215d70fd78ffa0","192.168.0.99",1458117925,"__ci_last_regenerate|i:1458117885;user_Id|i:2;"
"cc2838dba4f829a1d3caee2f83bf88e51579dbc1","192.168.0.99",1458118484,"__ci_last_regenerate|i:1458118204;user_Id|i:2;"
"a221e926f257517b0b9013788cebd2e17d354ef6","192.168.0.99",1458118652,"__ci_last_regenerate|i:1458118549;user_Id|i:2;"
"8af4b3391364984f7d807e0bfa288eb9ee1076b6","66.249.93.207",1458143053,"__ci_last_regenerate|i:1458143053;user_Id|i:2;"
"611d75eceb456079cee55c340677693986f25024","66.102.9.37",1458143053,"__ci_last_regenerate|i:1458143053;user_Id|i:2;"
"a5d80695acdc15bbb3a02e2540ba13d0134fcbca","79.117.255.139",1458143081,"__ci_last_regenerate|i:1458143081;user_Id|i:2;"
"73f6b8901127beb8159161b3147d5157d2ab9c9e","192.168.0.99",1458143095,"__ci_last_regenerate|i:1458143095;user_Id|i:2;"
"e9db8954b420ef1eac7fac39669501b1ae6a8c05","192.168.0.98",1458162108,"__ci_last_regenerate|i:1458162102;user_Id|i:2;"
"1f43c26be395a67aa85c5ec747f3da9441fa5de0","192.168.0.98",1458162415,"__ci_last_regenerate|i:1458162124;user_Id|i:2;"
"ee2512dd6e2b6739d9d3c6f815f2e5d926e3524d","79.117.255.139",1458162463,"__ci_last_regenerate|i:1458162423;user_Id|i:2;"
"589a583e7853cb7362b26ab979cdcdc818cdd30b","192.168.0.98",1458162427,"__ci_last_regenerate|i:1458162427;user_Id|i:2;"
"b311c32171fec165e768bf6227126633037b1e22","66.102.9.48",1458165491,"__ci_last_regenerate|i:1458165491;user_Id|i:2;"
"b328c83408f50d36c182552c7d153a9bc95ac904","66.102.9.59",1458169762,"__ci_last_regenerate|i:1458169762;user_Id|i:2;"
"56d6a48ad465f4b5cde552ac3e6ce8e788d94d6e","192.168.0.98",1458169766,"__ci_last_regenerate|i:1458169762;user_Id|i:2;"
"bf43543f2e96712d3e68635c3913b59ff17b0ce7","66.102.9.48",1458174405,"__ci_last_regenerate|i:1458174405;user_Id|i:2;"
"06f479a6c5987b992065023b4719681a74601035","66.102.9.124",1458200136,"__ci_last_regenerate|i:1458200136;user_Id|i:2;"
"2cf2cba956479a38395e266cfdf06f052ae24700","66.102.9.124",1458204874,"__ci_last_regenerate|i:1458204874;user_Id|i:2;"
"0b6a5b37e905df80094615907d20c139b93dce49","192.168.0.99",1458236450,"__ci_last_regenerate|i:1458236450;user_Id|i:2;"
"4e7bbf7d55cd27c17b2773f406673e4812934698","66.249.93.207",1458245875,"__ci_last_regenerate|i:1458245875;user_Id|i:2;"
"9d6d0a3a16bb85356825614ebdc9313f5238dc2d","192.168.0.98",1458246379,"__ci_last_regenerate|i:1458246379;user_Id|i:2;"
"58c216f94aff91c6e7243e0bba6ee3a67e77a3ac","66.102.9.48",1458247009,"__ci_last_regenerate|i:1458247009;user_Id|i:2;"
"52bb5313fba8e9719953f520516acf905d4bc096","66.102.9.37",1458251696,"__ci_last_regenerate|i:1458251696;user_Id|i:2;"
"4ffe29f5c0faeabc4b11ef0792298d3c7f872bb5","66.102.9.37",1458292937,"__ci_last_regenerate|i:1458292937;user_Id|i:2;"
"e8fbd3fca1fdfbc689763e22d841f2ba9d4a9b0d","66.249.93.213",1458337066,"__ci_last_regenerate|i:1458337066;user_Id|i:2;"
"18646f51a40dbe327962907728ba0a1e60b70fab","66.102.9.37",1458376866,"__ci_last_regenerate|i:1458376866;user_Id|i:2;"
"ba1a11bdc5146f3f3275265c43a35516e486eb28","66.249.93.213",1458425703,"__ci_last_regenerate|i:1458425703;user_Id|i:2;"
"c98bd89232b51a8154b8530950fac1ffaeb0358f","66.102.9.59",1458425703,"__ci_last_regenerate|i:1458425703;user_Id|i:2;"
"f7ff7949521de2fa588a8ca7112f0e1d194ae6f3","66.102.9.59",1458429500,"__ci_last_regenerate|i:1458429500;user_Id|i:2;"
"857e1b50686c57e1d014677a0e5a15dfd70db7a3","66.249.93.213",1458632033,"__ci_last_regenerate|i:1458632033;user_Id|i:2;"
"ab1dd9b926c9a2d9a3615c525ed1c5c43b844285","66.102.9.48",1458632033,"__ci_last_regenerate|i:1458632033;user_Id|i:2;"
"190e569d0c3e3c320fc9cf953e45654b3aa4f0b7","66.102.9.37",1458637272,"__ci_last_regenerate|i:1458637272;user_Id|i:2;"
"745c4fb939150e26467421d00b11c9abc0bf3f86","192.168.0.98",1458640862,"__ci_last_regenerate|i:1458640861;user_Id|i:2;"
"cf2407185e480ca8c6d49923f009c750e2714db2","79.117.255.139",1458641026,"__ci_last_regenerate|i:1458640927;user_Id|i:2;"
"b7c1e8dc1ab2aa9b825e77db064176b5a861f9bf","66.102.9.37",1458643220,"__ci_last_regenerate|i:1458643220;user_Id|i:2;"
"e424b56ca80526a376f622513cc90201d023441a","79.117.255.139",1458660194,"__ci_last_regenerate|i:1458660192;user_Id|i:2;"
"70dbe9ac3c14d74940e6a0b09afd49eda3d18b67","66.249.93.207",1458717763,"__ci_last_regenerate|i:1458717763;user_Id|i:2;"
"7e820c3969953111ce78f8da9e9fcf9139d65396","79.117.255.139",1458732569,"__ci_last_regenerate|i:1458732569;user_Id|i:2;"
"f6395bf13d5fc12100f8378cee663e34814d9043","66.249.93.207",1458803432,"__ci_last_regenerate|i:1458803432;user_Id|i:2;"
"64c0036a9d40432a736e442198aeea5748a6c755","192.168.0.98",1458803630,"__ci_last_regenerate|i:1458803630;user_Id|i:2;"
"77d466d36c7d50a13b94e85f1770fa427969e4f5","192.168.0.98",1458855643,"__ci_last_regenerate|i:1458855643;user_Id|i:2;"
"70aedbe835550d0b9a1976eedcd7859d8375a701","66.249.93.213",1458894343,"__ci_last_regenerate|i:1458894343;user_Id|i:2;"
"c87af3dfc27956bc75078adcc99a658ddc21e052","192.168.0.98",1458903289,"__ci_last_regenerate|i:1458903289;user_Id|i:2;"
"48b8ee8f21137f1c4554202617f5edf2c341096c","79.117.255.139",1458903328,"__ci_last_regenerate|i:1458903290;user_Id|i:2;"
"05e76b3bb2a80644ba610696df6c26466a5d2106","66.249.93.210",1458979278,"__ci_last_regenerate|i:1458979278;user_Id|i:2;"
"536b7c3766ac8b0f138e285c9729ded77e9a98b0","66.249.93.207",1459071559,"__ci_last_regenerate|i:1459071559;user_Id|i:2;"
"e54fa0dae83ce850a9a79f302a48236742ac7668","66.249.93.95",1459199368,"__ci_last_regenerate|i:1459199368;user_Id|i:2;"
"e036ccd7e4c7bdfde6c0de00e454b823711553d2","79.117.250.161",1459350874,"__ci_last_regenerate|i:1459350594;user_Id|i:2;"
"05a56bb97e9214e3222df794bf86ad8c1dc36844","54.174.114.150",1459350768,"__ci_last_regenerate|i:1459350768;user_Id|i:2;"
"1a185574e249da3ca556fb4566595d3ec32579c8","99.246.116.122",1459350778,"__ci_last_regenerate|i:1459350778;user_Id|i:2;"
"77ce6db1cb830507706806f623f0fd58947a1419","79.117.250.161",1459350970,"__ci_last_regenerate|i:1459350961;user_Id|i:2;"
"1eca38e832ab6897db47441fa1a11fe3d1c7efae","66.249.93.113",1459369337,"__ci_last_regenerate|i:1459369337;user_Id|i:2;"
"784b6b5b05a69b1b5d3dc38045ffcbe69f8cf85e","192.168.0.98",1459373983,"__ci_last_regenerate|i:1459373983;user_Id|i:2;"
"b9b340945f934f7d81e2861dd393307f6ef85193","79.117.250.161",1459373986,"__ci_last_regenerate|i:1459373986;user_Id|i:2;"
"d5ba0da81716bd6120593e0e8a11b42359e5a03d","79.117.250.161",1459374779,"__ci_last_regenerate|i:1459374771;user_Id|i:2;"
"cd8e28caec966938a0abcdadcd5128151b92b091","192.168.0.98",1459374777,"__ci_last_regenerate|i:1459374777;user_Id|i:2;"
"c21bd32971856a4c4e76d644be3abe3a12674600","66.249.93.113",1459496203,"__ci_last_regenerate|i:1459496203;user_Id|i:2;"
"21222e09e39e701a10174f5998085d2c48893e34","192.168.0.98",1459496836,"__ci_last_regenerate|i:1459496819;user_Id|i:2;"
"4116897e8dd2bd64b2c4e9c26b6c0fbbd9076e43","192.168.0.98",1459499364,"__ci_last_regenerate|i:1459499364;user_Id|i:2;"
"aadadfd78accf5272c62798bc0492497f2e6dd38","79.117.250.161",1459499531,"__ci_last_regenerate|i:1459499528;user_Id|i:2;"
"45acfdd3233382713f67de2cd2a4bd54d30fc660","79.117.250.161",1459500130,"__ci_last_regenerate|i:1459500072;user_Id|i:2;"
"35a0648814390a8e54e08be355f38dc9bd989b1c","66.249.93.101",1459542147,"__ci_last_regenerate|i:1459542147;user_Id|i:2;"
"e1b4e7bf2425fb12cf8ace9c4078f0b04d242daa","192.168.0.98",1459546265,"__ci_last_regenerate|i:1459546262;user_Id|i:2;"
"e19d371c02936f2687e1cc6bbacb854503ba8cb4","192.168.0.98",1460097286,"__ci_last_regenerate|i:1460097286;user_Id|i:2;"
"bbf799540ef9735354457a25f4ec19a85d49c8bd","79.117.249.203",1460097376,"__ci_last_regenerate|i:1460097375;user_Id|i:2;"
"75a6e3bc5cfa8cfb23af48fdaaa83bf37692a70c","79.117.249.203",1460097729,"__ci_last_regenerate|i:1460097724;user_Id|i:2;"
"4261565d47c38274e30bdc4d6e6b868cd8133002","66.249.93.137",1460121655,"__ci_last_regenerate|i:1460121655;user_Id|i:2;"
"d9f4307d3c260cca430e7ad81bfcf8656b02b565","192.168.0.98",1460406000,"__ci_last_regenerate|i:1460406000;user_Id|i:2;"
"306d6972a3eed2f945030323efa92169d0f9b76c","79.117.249.203",1460406002,"__ci_last_regenerate|i:1460406002;user_Id|i:2;"
"577c73c96db986b0bf97dbad563db35922e8c19b","188.24.174.131",1461168955,"__ci_last_regenerate|i:1461168783;user_Id|i:2;"
"d6508736234cab74e127d3311a03a1197d96c3de","188.24.174.131",1461169362,"__ci_last_regenerate|i:1461169109;user_Id|i:2;"
"ec42105a3dded581b255b8d6fa9ac81711e46b79","188.24.174.131",1461170076,"__ci_last_regenerate|i:1461170021;user_Id|i:2;"
"f97aa1ca16e3d240abbb765e899cfc4dc7fbd166","52.90.38.136",1461170094,"__ci_last_regenerate|i:1461170094;user_Id|i:2;"
"846a44d23e4da045618fbdcb23c339aa3daa3275","99.246.116.122",1461170179,"__ci_last_regenerate|i:1461170106;user_Id|i:2;"
"27e8664dee39c6589090ce74db1de67fdee5d66e","188.24.174.131",1461171674,"__ci_last_regenerate|i:1461171458;user_Id|i:2;"
"818ee8ab4307c08bc85823da6ef42a2cb1c238d5","192.168.0.98",1461224179,"__ci_last_regenerate|i:1461224179;user_Id|i:2;"
"0a3b28559846c047453902a823df7741065cb95e","188.24.174.131",1461224205,"__ci_last_regenerate|i:1461224181;user_Id|i:2;"
"a63b74bee52fce80eae27911d891191ac8c9ac08","79.113.188.124",1464169947,"__ci_last_regenerate|i:1464169869;user_Id|i:2;"
"0b4fe2b9e5907a81ee79569ee6112cd435c427ad","188.27.253.147",1464717762,"__ci_last_regenerate|i:1464717762;user_Id|i:2;"
"3d7d02dd7523f3b630614515647d0a77bc48d11c","188.27.252.210",1466709865,"__ci_last_regenerate|i:1466709794;user_Id|i:2;"
"fac4590725941fb0b62d6dc56b4e1c5a2473b518","79.113.176.80",1467209356,"__ci_last_regenerate|i:1467209356;user_Id|i:2;"
"1bf687b66bb675f45c82c671028ef8de6c110c4f","79.113.176.80",1467209868,"__ci_last_regenerate|i:1467209665;user_Id|i:2;"
"4737c4c1084fb6187c9cb2344a62e1fb09e44972","79.113.176.80",1467210205,"__ci_last_regenerate|i:1467210029;user_Id|i:2;"
"bb1fef980f39376f47f78597d7925a8523ac55d1","79.116.129.51",1467546482,"__ci_last_regenerate|i:1467546482;user_Id|i:2;"
"c19b713b04aa2d3045924081a693e3a9bdbef376","79.113.177.191",1468186790,"__ci_last_regenerate|i:1468186790;user_Id|i:2;"
"9a2692220420fb7dd4635b6654f36c0195d536e3","79.116.130.8",1474587797,"__ci_last_regenerate|i:1474587631;user_Id|i:2;"
"3dcbbba708342a76e9650eb10d84d1079dd965ff","192.168.0.99",1474915383,"__ci_last_regenerate|i:1474915383;user_Id|i:2;"
"582dafac3ee87814c222c40d16fa5e6323b58e37","81.196.133.195",1474915814,"__ci_last_regenerate|i:1474915575;user_Id|i:2;"
"38c5d33e869f5aa1f5a6ab151f6bcba4ea39e1e4","54.89.92.4",1474915701,"__ci_last_regenerate|i:1474915701;user_Id|i:2;"
"c66ac29e34644c15f21f9e9bc9163b4c984eceb2","81.196.133.195",1474915994,"__ci_last_regenerate|i:1474915921;user_Id|i:2;"
"cd85b45e29422cb5636cd5eaee9e4dc6e7929502","70.49.12.67",1474916184,"__ci_last_regenerate|i:1474916183;user_Id|i:2;"
"25c8f28a77bf7c2111aa68e334ba19bc86386f1a","81.196.133.195",1474916620,"__ci_last_regenerate|i:1474916613;user_Id|i:2;"
"dfe84f85f8f5e77718c354cad490b22724ea8855","70.49.12.67",1474923869,"__ci_last_regenerate|i:1474923869;user_Id|i:2;"
"c1005c245ce830fb6aec7490e23b54a1cb4d91a3","81.196.133.195",1474961624,"__ci_last_regenerate|i:1474961624;user_Id|i:2;"
"cc34b9325038b89016717ba1697b6324f98a10aa","79.113.176.162",1475173551,"__ci_last_regenerate|i:1475173542;user_Id|i:2;"
"6c2aab3aecd611b6c7b9f1cce58316910e516b67","192.168.0.98",1476682366,"__ci_last_regenerate|i:1476682366;user_Id|i:2;"
"0328e7b129b65e353341437e4bcf9ef53be9a812","188.24.175.230",1476683149,"__ci_last_regenerate|i:1476683134;user_Id|i:2;"
"2cb1f8189199a763b97b41156766cd4626331f68","79.113.179.230",1477327223,"__ci_last_regenerate|i:1477327175;user_Id|i:2;"
"d4fd8a139dddc00b9b15051ddbd203f0087f833f","79.116.130.152",1478075946,"__ci_last_regenerate|i:1478075945;user_Id|i:2;"
